,Unnamed: 0,cik_str,ticker,title
38,2468,1702780,ATUS,"Altice USA, Inc."
39,2469,715787,TILE,INTERFACE INC
40,2470,798359,CSR,CENTERSPACE
41,2471,1962746,LOT,Lotus Technology Inc.
42,2472,66004,MSEX,MIDDLESEX WATER CO
43,2473,1055160,MFA,"MFA FINANCIAL, INC."
44,2474,1531978,FNA,"Paragon 28, Inc."
45,2475,1845840,TSAT,Telesat Corp
46,2476,1516912,OBK,"Origin Bancorp, Inc."
47,2477,1562528,FBRT,"Franklin BSP Realty Trust, Inc."
48,2478,1651562,COUR,"Coursera, Inc."
49,2479,1289877,SFL,SFL Corp Ltd.
50,2480,58492,LEG,LEGGETT & PLATT INC
51,2481,1530804,TROX,Tronox Holdings plc
52,2482,1512920,SII,SPROTT INC.
53,2483,1883313,SVV,"Savers Value Village, Inc."
54,2484,1997859,WBTN,WEBTOON Entertainment Inc.
55,2485,1409493,CIM,CHIMERA INVESTMENT CORP
56,2486,1589526,BLBD,Blue Bird Corp
57,2487,1636282,SYRE,"Spyre Therapeutics, Inc."
58,2488,1769731,AMTD,AMTD IDEA GROUP
59,2489,1478320,ADPT,Adaptive Biotechnologies Corp
60,2490,1499505,AGRO,Adecoagro S.A.
61,2491,1080014,INVA,"Innoviva, Inc."
62,2492,1841408,DAVE,Dave Inc./DE
63,2493,3499,ALX,ALEXANDERS INC
64,2494,886744,GERN,GERON CORP
65,2495,1492165,PFBC,Preferred Bank
66,2496,1655050,BCSF,"Bain Capital Specialty Finance, Inc."
67,2497,110471,WWW,WOLVERINE WORLD WIDE INC /DE/
68,2498,1481513,JKS,"JinkoSolar Holding Co., Ltd."
69,2499,1808834,PRG,"PROG Holdings, Inc."
70,2500,1736946,ARLO,"Arlo Technologies, Inc."
71,2501,1709442,FSUN,FIRSTSUN CAPITAL BANCORP
72,2502,1923891,NNE,Nano Nuclear Energy Inc.
73,2503,1823144,CMPO,"CompoSecure, Inc."
74,2504,1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC"
75,2505,1406587,FOR,Forestar Group Inc.
76,2506,908315,WINA,WINMARK CORP
77,2507,1743759,CRSR,"Corsair Gaming, Inc."
78,2508,1396814,PCRX,"Pacira BioSciences, Inc."
79,2509,1288469,MXL,"MAXLINEAR, INC"
80,2510,1793882,PTA,Cohen & Steers Tax-Advantaged Preferred Securities & Income Fund
81,2511,1709682,CTOS,"Custom Truck One Source, Inc."
82,2512,1868912,ENFN,"Enfusion, Inc."
83,2513,1625101,PLSE,"PULSE BIOSCIENCES, INC."
84,2514,1756908,PDX,PIMCO Dynamic Income Strategy Fund
85,2515,854775,DGII,DIGI INTERNATIONAL INC
86,2516,318300,PEBO,PEOPLES BANCORP INC
87,2517,884219,PRSU,"Pursuit Attractions & Hospitality, Inc."
88,2518,1625791,KRNT,Kornit Digital Ltd.
89,2519,1081834,KUBR,Kuber Resources Corp
90,2520,947559,FBMS,FIRST BANCSHARES INC /MS/
91,2521,1262976,CMPR,CIMPRESS plc
92,2522,902791,BBSI,BARRETT BUSINESS SERVICES INC
93,2523,1517228,COMM,"CommScope Holding Company, Inc."
94,2524,1493683,BBN,BlackRock Taxable Municipal Bond Trust
95,2525,1111485,RXST,"RxSight, Inc."
96,2526,1484769,FUBO,fuboTV Inc. /FL
97,2527,1850235,HEPS,D-MARKET Electronic Services & Trading
98,2528,6845,APOG,"APOGEE ENTERPRISES, INC."
99,2529,1724521,RCUS,"Arcus Biosciences, Inc."
100,2530,1549595,NRIX,"Nurix Therapeutics, Inc."
101,2531,1424929,FOXF,FOX FACTORY HOLDING CORP
102,2532,1124105,GYRE,"GYRE THERAPEUTICS, INC."
103,2533,1051004,MUC,"BLACKROCK MUNIHOLDINGS CALIFORNIA QUALITY FUND, INC."
104,2534,1224450,RNP,COHEN & STEERS REIT & PREFERRED & INCOME FUND INC
105,2535,1145604,NIKA,"NIKA PHARMACEUTICALS, INC"
106,2536,1509991,KOS,Kosmos Energy Ltd.
107,2537,1688757,ESTA,ESTABLISHMENT LABS HOLDINGS INC.
108,2538,1877184,KMTS,"KESTRA MEDICAL TECHNOLOGIES, LTD."
109,2539,1704720,CNNE,"Cannae Holdings, Inc."
110,2540,1431695,OLO,Olo Inc.
111,2541,1846510,SHCO,Soho House & Co Inc.
112,2542,1290677,TPB,"Turning Point Brands, Inc."
113,2543,1669779,CWH,"Camping World Holdings, Inc."
114,2544,1840502,TBLA,Taboola.com Ltd.
115,2545,1789940,FWRG,"First Watch Restaurant Group, Inc."
116,2546,1746109,BFC,Bank First Corp
117,2547,1982518,SDHC,Smith Douglas Homes Corp.
118,2548,7323,EAI,"ENTERGY ARKANSAS, LLC"
119,2549,1672619,ELVN,"Enliven Therapeutics, Inc."
120,2550,1379785,BBDC,"Barings BDC, Inc."
121,2551,1004702,OCFC,OCEANFIRST FINANCIAL CORP
122,2552,1861974,ECX,ECARX Holdings Inc.
123,2553,1362468,ALGT,Allegiant Travel CO
124,2554,1379384,BTZ,BLACKROCK CREDIT ALLOCATION INCOME TRUST
125,2555,784199,AORT,"ARTIVION, INC."
126,2556,1217234,CDNA,"CareDx, Inc."
127,2557,107687,WGO,WINNEBAGO INDUSTRIES INC
128,2558,1781753,DAO,"Youdao, Inc."
129,2559,1832332,AVAH,"Aveanna Healthcare Holdings, Inc."
130,2560,912892,TV,"GRUPO TELEVISA, S.A.B."
131,2561,1971213,SBGI,"Sinclair, Inc."
132,2562,1786108,TRIN,Trinity Capital Inc.
133,2563,842633,TRS,TRIMAS CORP
134,2564,1392972,PRO,"PROS Holdings, Inc."
135,2565,1818502,OPFI,OppFi Inc.
136,2566,1117297,QNST,"QUINSTREET, INC"
137,2567,1807846,ML,MONEYLION INC.
138,2568,1018979,AMSF,AMERISAFE INC
139,2569,1652130,NTLA,"Intellia Therapeutics, Inc."
140,2570,1706431,VIR,"Vir Biotechnology, Inc."
141,2571,42682,GRC,GORMAN RUPP CO
142,2572,1142750,AMN,AMN HEALTHCARE SERVICES INC
143,2573,1581804,NVGS,Navigator Holdings Ltd.
144,2574,1489096,THR,"Thermon Group Holdings, Inc."
145,2575,1504619,PFLT,PennantPark Floating Rate Capital Ltd.
146,2576,1049782,BRKL,BROOKLINE BANCORP INC
147,2577,1823652,EVEX,"Eve Holding, Inc."
148,2578,1843181,NBXG,Neuberger Berman Next Generation Connectivity Fund Inc.
149,2579,2018064,TTGT,"TechTarget, Inc."
150,2580,1095565,HSTM,HEALTHSTREAM INC
151,2581,1605607,PGRE,"Paramount Group, Inc."
152,2582,1728190,HUYA,HUYA Inc.
153,2583,1779578,BGM,BGM Group Ltd.
154,2584,1439095,MRC,MRC GLOBAL INC.
155,2585,2013745,CLMT,"Calumet, Inc. /DE"
156,2586,930420,KFRC,KFORCE INC
157,2587,1868941,FLNC,"Fluence Energy, Inc."
158,2588,1517413,FSLY,"Fastly, Inc."
159,2589,710752,SBR,SABINE ROYALTY TRUST
160,2590,903129,THRM,Gentherm Inc
161,2591,1830487,PHVS,Pharvaris N.V.
162,2592,1418076,SLRC,SLR Investment Corp.
163,2593,1833835,PSFE,Paysafe Ltd
164,2594,1267565,COLL,"COLLEGIUM PHARMACEUTICAL, INC"
165,2595,350852,CTBI,COMMUNITY TRUST BANCORP INC /KY/
166,2596,729580,BELFA,BEL FUSE INC /NJ
167,2597,1699031,GRAL,"GRAIL, Inc."
168,2598,1640428,EVER,"EverQuote, Inc."
169,2599,1944558,VTS,"Vitesse Energy, Inc."
170,2600,1737953,REPL,"Replimune Group, Inc."
171,2601,1195739,NRK,NUVEEN NEW YORK AMT-FREE QUALITY MUNICIPAL INCOME FUND
172,2602,885639,KSS,KOHLS Corp
173,2603,1067294,CBRL,"CRACKER BARREL OLD COUNTRY STORE, INC"
174,2604,1596993,LPG,DORIAN LPG LTD.
175,2605,1281895,RCKT,"ROCKET PHARMACEUTICALS, INC."
176,2606,1235468,LQDT,LIQUIDITY SERVICES INC
177,2607,1005817,TMP,TOMPKINS FINANCIAL CORP
178,2608,1820721,ARRY,"Array Technologies, Inc."
179,2609,1762301,FVRR,Fiverr International Ltd.
180,2610,1857154,DNUT,"Krispy Kreme, Inc."
181,2611,906013,AWF,ALLIANCEBERNSTEIN GLOBAL HIGH INCOME FUND INC
182,2612,1988776,MRNO,Murano Global Investments Plc
183,2613,1326732,XNCR,Xencor Inc
184,2614,1604174,ECC,Eagle Point Credit Co Inc.
185,2615,1368458,SBH,"Sally Beauty Holdings, Inc."
186,2616,899923,MYGN,MYRIAD GENETICS INC
187,2617,1855747,BLND,"Blend Labs, Inc."
188,2618,1694426,DK,"Delek US Holdings, Inc."
189,2619,1710155,EYE,"National Vision Holdings, Inc."
190,2620,1423221,NX,Quanex Building Products CORP
191,2621,1537054,GOGO,Gogo Inc.
192,2622,755001,UTL,UNITIL CORP
193,2623,69633,NSSC,"NAPCO SECURITY TECHNOLOGIES, INC"
194,2624,1748824,AAMI,Acadian Asset Management Inc.
195,2625,1953530,OCS,Oculis Holding AG
196,2626,1322435,ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund
197,2627,1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC."
198,2628,1737924,NCDL,Nuveen Churchill Direct Lending Corp.
199,2629,1538849,CAPL,CrossAmerica Partners LP
200,2630,1904856,EFXT,Enerflex Ltd.
201,2631,33934,CRF,CORNERSTONE TOTAL RETURN FUND INC
202,2632,1868726,OLPX,"OLAPLEX HOLDINGS, INC."
203,2633,1805077,EOSE,"Eos Energy Enterprises, Inc."
204,2634,1094366,RDWR,RADWARE LTD
205,2635,1525221,VTOL,Bristow Group Inc.
206,2636,1379400,AOD,abrdn Total Dynamic Dividend Fund
207,2637,1421517,ERII,"Energy Recovery, Inc."
208,2638,1837686,VMEO,"Vimeo, Inc."
209,2639,1616533,PENG,"Penguin Solutions, Inc."
210,2640,1340677,SVM,SILVERCORP METALS INC
211,2641,1829959,DCBO,Docebo Inc.
212,2642,1747079,BALY,Bally's Corp
213,2643,1768259,GOTU,Gaotu Techedu Inc.
214,2644,705432,SBSI,SOUTHSIDE BANCSHARES INC
215,2645,1385849,UUUU,ENERGY FUELS INC
216,2646,1652535,ICHR,"ICHOR HOLDINGS, LTD."
217,2647,1257640,KRO,KRONOS WORLDWIDE INC
218,2648,30305,DCO,DUCOMMUN INC /DE/
219,2649,712771,CNOB,"ConnectOne Bancorp, Inc."
220,2650,1965040,FTRE,Fortrea Holdings Inc.
221,2651,1823608,AMAL,Amalgamated Financial Corp.
222,2652,75288,OXM,OXFORD INDUSTRIES INC
223,2653,1443669,PRLB,Proto Labs Inc
224,2654,1868995,CINT,CI&T Inc
225,2655,1066605,HSII,HEIDRICK & STRUGGLES INTERNATIONAL INC
226,2656,1964333,BHRB,Burke & Herbert Financial Services Corp.
227,2657,1862461,REAX,Real Brokerage Inc
228,2658,1734342,AMTB,Amerant Bancorp Inc.
229,2659,1937653,ZYME,Zymeworks Inc.
230,2660,1845337,DAWN,"Day One Biopharmaceuticals, Inc."
231,2661,805267,HQH,abrdn Healthcare Investors
232,2662,1042776,PDM,"Piedmont Office Realty Trust, Inc."
233,2663,718937,STAA,STAAR SURGICAL CO
234,2664,794619,AMWD,AMERICAN WOODMARK CORP
235,2665,1517518,EMO,ClearBridge Energy Midstream Opportunity Fund Inc.
236,2666,945114,GIC,GLOBAL INDUSTRIAL Co
237,2667,8063,ATRO,ASTRONICS CORP
238,2668,1393726,TIPT,TIPTREE INC.
239,2669,1767258,XPEL,"XPEL, Inc."
240,2670,1069899,PAHC,PHIBRO ANIMAL HEALTH CORP
241,2671,1606163,LMB,"Limbach Holdings, Inc."
242,2672,1544206,CGBD,"Carlyle Secured Lending, Inc."
243,2673,700565,FMBH,"FIRST MID BANCSHARES, INC."
244,2674,890196,MQY,"BLACKROCK MUNIYIELD QUALITY FUND, INC."
245,2675,1690511,GOOS,Canada Goose Holdings Inc.
246,2676,1160990,PCN,PIMCO CORPORATE & INCOME STRATEGY FUND
247,2677,1793663,VTEX,VTEX
248,2678,1622229,COGT,"Cogent Biosciences, Inc."
249,2679,1604522,THQ,abrdn Healthcare Opportunities Fund
250,2680,1547459,NGVC,"Natural Grocers by Vitamin Cottage, Inc."
251,2681,1570562,EOLS,"Evolus, Inc."
252,2682,1120914,PDFS,PDF SOLUTIONS INC
253,2683,918965,SCSC,"SCANSOURCE, INC."
254,2684,1836981,BBAI,"BigBear.ai Holdings, Inc."
255,2685,1932244,AIUG,"AI Unlimited Group, Inc."
256,2686,1698991,ACEL,"Accel Entertainment, Inc."
257,2687,1950246,MTAL,MAC Copper Ltd
258,2688,1527590,RC,Ready Capital Corp
259,2689,1898496,GETY,"Getty Images Holdings, Inc."
260,2690,1180262,HLF,HERBALIFE LTD.
261,2691,930236,RWT,REDWOOD TRUST INC
262,2692,1604665,WLKP,Westlake Chemical Partners LP
263,2693,910612,CBL,CBL & ASSOCIATES PROPERTIES INC
264,2694,1821160,GHLD,Guild Holdings Co
265,2695,880117,JBSS,SANFILIPPO JOHN B & SON INC
266,2696,1430725,GSL,"Global Ship Lease, Inc."
267,2697,1219360,PHK,PIMCO HIGH INCOME FUND
268,2698,792987,ASTE,ASTEC INDUSTRIES INC
269,2699,1801169,OPEN,Opendoor Technologies Inc.
270,2700,1260041,HTD,JOHN HANCOCK TAX-ADVANTAGED DIVIDEND INCOME FUND
271,2701,102212,UVSP,UNIVEST FINANCIAL Corp
272,2702,1609151,WEAV,"Weave Communications, Inc."
273,2703,3197,CECO,CECO ENVIRONMENTAL CORP
274,2704,1559432,TXO,"TXO Partners, L.P."
275,2705,1913847,CNCK,Coincheck Group N.V.
276,2706,1871509,PTLO,Portillo's Inc.
277,2707,1499543,NOAH,Noah Holdings Ltd
278,2708,1833197,SWIM,"Latham Group, Inc."
279,2709,1158114,AAOI,"APPLIED OPTOELECTRONICS, INC."
280,2710,1012477,AVDL,AVADEL PHARMACEUTICALS PLC
281,2711,1222719,CHY,CALAMOS CONVERTIBLE & HIGH INCOME FUND
282,2712,1603145,XIFR,"XPLR Infrastructure, LP"
283,2713,1360214,HROW,"HARROW, INC."
284,2714,895419,WOLF,"WOLFSPEED, INC."
285,2715,1127703,PRA,PROASSURANCE CORP
286,2716,1046025,HFWA,HERITAGE FINANCIAL CORP /WA/
287,2717,1425292,UAN,"CVR PARTNERS, LP"
288,2718,731012,HCSG,HEALTHCARE SERVICES GROUP INC
289,2719,1828723,AMPS,"Altus Power, Inc."
290,2720,1766400,PNTG,"Pennant Group, Inc."
291,2721,1117480,CMRX,CHIMERIX INC
292,2722,1729173,UXIN,Uxin Ltd
293,2723,1823587,SKYH,Sky Harbour Group Corp
294,2724,1057379,HCKT,"HACKETT GROUP, INC."
295,2725,1879016,IE,Ivanhoe Electric Inc.
296,2726,1728688,IIIV,"i3 Verticals, Inc."
297,2727,1788399,DLY,DoubleLine Yield Opportunities Fund
298,2728,1278895,CII,"BlackRock Enhanced Large Cap Core Fund, Inc."
299,2729,1515816,PLYM,"Plymouth Industrial REIT, Inc."
300,2730,1569187,AHH,"Armada Hoffler Properties, Inc."
301,2731,790816,BDN,BRANDYWINE REALTY TRUST
302,2732,1758009,QUBT,Quantum Computing Inc.
303,2733,1472012,IMNM,Immunome Inc.
304,2734,1173514,HY,"HYSTER-YALE, INC."
305,2735,1300391,EOI,Eaton Vance Enhanced Equity Income Fund
306,2736,1705110,ANGI,Angi Inc.
307,2737,1708035,ECVT,Ecovyst Inc.
308,2738,1819516,UP,Wheels Up Experience Inc.
309,2739,1574197,FPH,"Five Point Holdings, LLC"
310,2740,1514705,SXC,"SunCoke Energy, Inc."
311,2741,932695,CYD,CHINA YUCHAI INTERNATIONAL LTD
312,2742,1452857,SPLP,STEEL PARTNERS HOLDINGS L.P.
313,2743,1754195,TCNNF,Trulieve Cannabis Corp.
314,2744,1314052,AVXL,ANAVEX LIFE SCIENCES CORP.
315,2745,805928,AXGN,"Axogen, Inc."
316,2746,1174164,FFC,Flaherty & Crumrine PREFERRED & INCOME SECURITIES FUND INC
317,2747,1559053,PRTA,PROTHENA CORP PUBLIC LTD CO
318,2748,1861107,CBLL,"Ceribell, Inc."
319,2749,21535,COHU,COHU INC
320,2750,1528129,VTLE,"Vital Energy, Inc."
321,2751,1518621,ORC,"Orchid Island Capital, Inc."
322,2752,1614178,YEXT,"Yext, Inc."
323,2753,1717547,BRSP,"BrightSpire Capital, Inc."
324,2754,1387467,AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd
325,2755,1794350,YALA,Yalla Group Ltd
326,2756,1811063,NUVB,Nuvation Bio Inc.
327,2757,1828791,DSP,Viant Technology Inc.
328,2758,1590560,QURE,uniQure N.V.
329,2759,1084961,ECPG,ENCORE CAPITAL GROUP INC
330,2760,1567924,MIESY,"Mitsui E&S Holdings Co., Ltd./ADR"
331,2761,1846576,FIGS,"FIGS, Inc."
332,2762,1579214,EEX,"Emerald Holding, Inc."
333,2763,1171471,CHI,CALAMOS CONVERTIBLE OPPORTUNITIES & INCOME FUND
334,2764,1642122,AC,"Associated Capital Group, Inc."
335,2765,2036042,SION,"Sionna Therapeutics, Inc."
336,2766,1774170,AIOT,"Powerfleet, Inc."
337,2767,1689548,PRAX,"Praxis Precision Medicines, Inc."
338,2768,1979330,NBBK,"NB Bancorp, Inc."
339,2769,1631596,KREF,KKR Real Estate Finance Trust Inc.
340,2770,1851112,RSKD,RISKIFIED LTD.
341,2771,1879248,ADSE,Ads-Tec Energy Public Ltd Co
342,2772,1227476,JQC,Nuveen Credit Strategies Income Fund
343,2773,1964504,ARMN,Aris Mining Corp
344,2774,1872789,EMBC,Embecta Corp.
345,2775,1819559,WDI,Western Asset Diversified Income Fund (WDI)
346,2776,1868279,AVBP,"ArriVent BioPharma, Inc."
347,2777,1503290,ACP,abrdn Income Credit Strategies Fund
348,2778,1831907,MYTE,MYT Netherlands Parent B.V.
349,2779,880807,AMSC,AMERICAN SUPERCONDUCTOR CORP /DE/
350,2780,1535778,MSIF,"MSC INCOME FUND, INC."
351,2781,1185348,PRAA,PRA GROUP INC
352,2782,1383082,DBA,INVESCO DB AGRICULTURE FUND
353,2783,1770450,XRX,Xerox Holdings Corp
354,2784,1639877,GSM,Ferroglobe PLC
355,2785,1337117,ITRN,Ituran Location & Control Ltd.
356,2786,1845022,BASE,"Couchbase, Inc."
357,2787,357173,OSBC,OLD SECOND BANCORP INC
358,2788,1175535,WSR,Whitestone REIT
359,2789,1490906,CFFN,"Capitol Federal Financial, Inc."
360,2790,1013488,BJRI,BJs RESTAURANTS INC
361,2791,1821159,EVGO,EVgo Inc.
362,2792,1838957,RERE,ATRenew Inc.
363,2793,1825155,TIXT,TELUS International (Cda) Inc.
364,2794,75252,OMI,OWENS & MINOR INC/VA/
365,2795,876523,EZPW,EZCORP INC
366,2796,883412,MYI,"BLACKROCK MUNIYIELD QUALITY FUND III, INC."
367,2797,775215,HBT,"HBT Financial, Inc."
368,2798,1034957,CRESY,CRESUD INC
369,2799,1928446,GRNT,"Granite Ridge Resources, Inc."
370,2800,1609804,OEC,Orion S.A.
371,2801,1268884,IGR,CBRE GLOBAL REAL ESTATE INCOME FUND
372,2802,1655099,RA,Brookfield Real Assets Income Fund Inc.
373,2803,799233,HTLD,HEARTLAND EXPRESS INC
374,2804,1814287,ABL,"Abacus Global Management, Inc."
375,2805,2023658,BCAX,Bicara Therapeutics Inc.
376,2806,1830043,BMBL,Bumble Inc.
377,2807,1778114,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund
378,2808,701347,CPF,CENTRAL PACIFIC FINANCIAL CORP
379,2809,1683606,CARS,Cars.com Inc.
380,2810,1756770,CURLF,"Curaleaf Holdings, Inc."
381,2811,1481582,RYI,Ryerson Holding Corp
382,2812,1173489,CEVA,CEVA INC
383,2813,1883085,PGY,Pagaya Technologies Ltd.
384,2814,101199,UFCS,UNITED FIRE GROUP INC
385,2815,1656472,CRON,Cronos Group Inc.
386,2816,1842731,SMWB,SIMILARWEB LTD.
387,2817,1821534,EXOD,"Exodus Movement, Inc."
388,2818,1802974,AVO,"Mission Produce, Inc."
389,2819,1698514,NESR,National Energy Services Reunited Corp.
390,2820,1513363,FDUS,FIDUS INVESTMENT Corp
391,2821,1867096,XERS,"Xeris Biopharma Holdings, Inc."
392,2822,1042729,MBWM,MERCANTILE BANK CORP
393,2823,1624322,BFST,"Business First Bancshares, Inc."
394,2824,1703057,ABCL,AbCellera Biologics Inc.
395,2825,883618,NXP,NUVEEN SELECT TAX FREE INCOME PORTFOLIO
396,2826,859070,FCBC,FIRST COMMUNITY BANKSHARES INC /VA/
397,2827,1782430,STRW,"Strawberry Fields REIT, Inc."
398,2828,1506289,BCX,BlackRock Resources & Commodities Strategy Trust
399,2829,1546417,BLMN,"Bloomin' Brands, Inc."
400,2830,1713334,MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd
401,2831,27996,DLX,DELUXE CORP
402,2832,821483,PARR,"PAR PACIFIC HOLDINGS, INC."
403,2833,1085913,FMCB,FARMERS & MERCHANTS BANCORP
404,2834,63296,MATW,MATTHEWS INTERNATIONAL CORP
405,2835,1853138,AACT,Ares Acquisition Corp II
406,2836,1304492,ATEX,Anterix Inc.
407,2837,1747068,MCBS,"MetroCity Bankshares, Inc."
408,2838,1886878,PAXS,PIMCO Access Income Fund
409,2839,1809691,HKD,AMTD Digital Inc.
410,2840,74046,ODC,Oil-Dri Corp of America
411,2841,926282,ADTN,"ADTRAN Holdings, Inc."
412,2842,1964954,ECO,Okeanis Eco Tankers Corp.
413,2843,750686,CAC,CAMDEN NATIONAL CORP
414,2844,1713930,NEXA,Nexa Resources S.A.
415,2845,1517396,SSYS,STRATASYS LTD.
416,2846,1922446,DEC,Diversified Energy Co PLC
417,2847,1680247,PUMP,ProPetro Holding Corp.
418,2848,1227500,EQBK,EQUITY BANCSHARES INC
419,2849,878518,TGB,TASEKO MINES LTD
420,2850,1690585,DNTH,"Dianthus Therapeutics, Inc. /DE/"
421,2851,1809122,CVAC,CureVac N.V.
422,2852,1958086,CLB,Core Laboratories Inc. /DE/
423,2853,1630472,TRTX,"TPG RE Finance Trust, Inc."
424,2854,876779,MGIC,MAGIC SOFTWARE ENTERPRISES LTD
425,2855,1921158,FUFU,Bitfufu Inc.
426,2856,1122904,NTGR,"NETGEAR, INC."
427,2857,1828105,HIPO,Hippo Holdings Inc.
428,2858,1308208,ULH,"UNIVERSAL LOGISTICS HOLDINGS, INC."
429,2859,1370755,TCPC,BlackRock TCP Capital Corp.
430,2860,1815776,LENZ,"LENZ Therapeutics, Inc."
431,2861,1855129,GHRS,GH Research PLC
432,2862,1708055,RBBN,Ribbon Communications Inc.
433,2863,1549346,SSTK,"Shutterstock, Inc."
434,2864,1296250,PFN,PIMCO Income Strategy Fund II
435,2865,108385,WRLD,WORLD ACCEPTANCE CORP
436,2866,1010000,RUPRF,RUPERT RESOURCES LTD
437,2867,896156,ETD,ETHAN ALLEN INTERIORS INC
438,2868,1761612,BCYC,BICYCLE THERAPEUTICS PLC
439,2869,724004,MLAB,MESA LABORATORIES INC /CO/
440,2870,706129,HBNC,HORIZON BANCORP INC /IN/
441,2871,1071255,GDEN,"GOLDEN ENTERTAINMENT, INC."
442,2872,877422,SPTN,SpartanNash Co
443,2873,41719,MAGN,Magnera Corp
444,2874,95029,RGR,STURM RUGER & CO INC
445,2875,354963,SHEN,SHENANDOAH TELECOMMUNICATIONS CO/VA/
446,2876,1123134,IMOS,CHIPMOS TECHNOLOGIES INC
447,2877,1661181,ORGO,Organogenesis Holdings Inc.
448,2878,99302,TRNS,TRANSCAT INC
449,2879,1606498,AVNS,"AVANOS MEDICAL, INC."
450,2880,1933414,MLYS,"Mineralys Therapeutics, Inc."
451,2881,894315,SITC,SITE Centers Corp.
452,2882,1137091,PSIX,"POWER SOLUTIONS INTERNATIONAL, INC."
453,2883,1625278,NRDS,"NERDWALLET, INC."
454,2884,1525769,PLAY,"Dave & Buster's Entertainment, Inc."
455,2885,1855066,MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund
456,2886,915840,BZH,BEAZER HOMES USA INC
457,2887,1556739,THRY,"Thryv Holdings, Inc."
458,2888,1325618,IRMD,IRADIMED CORP
459,2889,835011,MGPI,MGP INGREDIENTS INC
460,2890,1234006,GOOD,GLADSTONE COMMERCIAL CORP
461,2891,1526243,PPTA,PERPETUA RESOURCES CORP.
462,2892,854560,GSBC,"GREAT SOUTHERN BANCORP, INC."
463,2893,1826470,WOOF,"Petco Health & Wellness Company, Inc."
464,2894,1743907,SNCY,"Sun Country Airlines Holdings, Inc."
465,2895,1109242,HAFC,HANMI FINANCIAL CORP
466,2896,1692376,VEL,"Velocity Financial, Inc."
467,2897,1301787,BXC,BlueLinx Holdings Inc.
468,2898,790500,FAX,"ABRDN ASIA-PACIFIC INCOME FUND, INC."
469,2899,732417,HBIA,HILLS BANCORPORATION
470,2900,1313510,GGN,"GAMCO Global Gold, Natural Resources & Income Trust"
471,2901,884152,VMO,Invesco Municipal Opportunity Trust
472,2902,1447028,ABUS,Arbutus Biopharma Corp
473,2903,1800347,ETWO,"E2open Parent Holdings, Inc."
474,2904,884624,OFIX,Orthofix Medical Inc.
475,2905,1084201,SVA,SINOVAC BIOTECH LTD
476,2906,1726173,BH-A,Biglari Holdings Inc.
477,2907,1665988,BVS,Bioventus Inc.
478,2908,1854545,DDL,Dingdong (Cayman) Ltd
479,2909,39311,IBCP,INDEPENDENT BANK CORP /MI/
